lon,lat,elevation
-154.9333333,20.08333333,-4301
-154.9166667,20.08333333,-4389
-154.9,20.08333333,-4504
-154.8833333,20.08333333,-4625
-154.8666667,20.08333333,-4743
-154.85,20.08333333,-4903
-154.8333333,20.08333333,-5035
-154.8166667,20.08333333,-5124
-154.8,20.08333333,-5193
-154.7833333,20.08333333,-5287
-154.7666667,20.08333333,-5373
-154.75,20.08333333,-5429
-154.7333333,20.08333333,-5488
-154.7166667,20.08333333,-5547
-154.7,20.08333333,-5576
-154.6833333,20.08333333,-5586
-154.6666667,20.08333333,-5589
-154.65,20.08333333,-5589
-154.6333333,20.08333333,-5590
-154.6166667,20.08333333,-5594
-154.6,20.08333333,-5596
-154.5833333,20.08333333,-5595
-154.5666667,20.08333333,-5587
-154.55,20.08333333,-5575
-154.5333333,20.08333333,-5563
-154.5166667,20.08333333,-5552
-154.5,20.08333333,-5542
-154.4833333,20.08333333,-5535
-154.4666667,20.08333333,-5527
-154.45,20.08333333,-5522
-154.4333333,20.08333333,-5517
-154.4166667,20.08333333,-5512
-154.4,20.08333333,-5507
-154.3833333,20.08333333,-5503
-154.3666667,20.08333333,-5499
-154.35,20.08333333,-5494
-154.3333333,20.08333333,-5490
-154.3166667,20.08333333,-5487
-154.3,20.08333333,-5485
-154.2833333,20.08333333,-5484
-154.2666667,20.08333333,-5480
-154.25,20.08333333,-5479
-154.2333333,20.08333333,-5475
-154.2166667,20.08333333,-5456
-154.2,20.08333333,-5439
-154.1833333,20.08333333,-5425
-154.1666667,20.08333333,-5407
-154.15,20.08333333,-5405
-154.1333333,20.08333333,-5398
-154.1166667,20.08333333,-5391
-154.1,20.08333333,-5380
-154.0833333,20.08333333,-5394
-154.0666667,20.08333333,-5385
-154.05,20.08333333,-5366
-154.0333333,20.08333333,-5361
-154.0166667,20.08333333,-5366
-156.9833333,20.1,-3794
-156.9666667,20.1,-3818
-156.95,20.1,-3819
-156.9333333,20.1,-3811
-156.9166667,20.1,-3910
-156.9,20.1,-4001
-156.8833333,20.1,-4052
-156.8666667,20.1,-4074
-156.85,20.1,-4090
-156.8333333,20.1,-4096
-156.8166667,20.1,-4096
-156.8,20.1,-4096
-156.7833333,20.1,-4087
-156.7666667,20.1,-4068
-156.75,20.1,-4042
-156.7333333,20.1,-4003
-156.7166667,20.1,-3949
-156.7,20.1,-3887
-156.6833333,20.1,-3834
-156.6666667,20.1,-3584
-156.65,20.1,-3356
-156.6333333,20.1,-3191
-156.6166667,20.1,-3068
-156.6,20.1,-2962
-156.5833333,20.1,-2887
-156.5666667,20.1,-2836
-156.55,20.1,-2772
-156.5333333,20.1,-2581
-156.5166667,20.1,-2475
-156.5,20.1,-2413
-156.4833333,20.1,-2337
-156.4666667,20.1,-2339
-156.45,20.1,-2322
-156.4333333,20.1,-2292
-156.4166667,20.1,-2131
-156.4,20.1,-2083
-156.3833333,20.1,-1958
-156.3666667,20.1,-1900
-156.35,20.1,-1735
-156.3333333,20.1,-1562
-156.3166667,20.1,-1420
-156.3,20.1,-1354
-156.2833333,20.1,-1298
-156.2666667,20.1,-1243
-156.25,20.1,-1249
-156.2333333,20.1,-1228
-156.2166667,20.1,-1192
-156.2,20.1,-1102
-156.1833333,20.1,-1138
-156.1666667,20.1,-1149
-156.15,20.1,-1152
-156.1333333,20.1,-1141
-156.1166667,20.1,-1130
-156.1,20.1,-1107
-156.0833333,20.1,-1091
-156.0666667,20.1,-1043
-156.05,20.1,-995
-156.0333333,20.1,-905
-156.0166667,20.1,-724
-156,20.1,-687
-155.9833333,20.1,-663
-155.9666667,20.1,-604
-155.95,20.1,-436
-155.9333333,20.1,-408
-155.9166667,20.1,-289
-155.9,20.1,-125
-155.8833333,20.1,-23
-155.8666667,20.1,110
-155.85,20.1,263
-155.8333333,20.1,414
-155.8166667,20.1,556
-155.8,20.1,748
-155.7833333,20.1,936
-155.7666667,20.1,1170
-155.75,20.1,1347
-155.7333333,20.1,1436
-155.7166667,20.1,1396
-155.7,20.1,1360
-155.6833333,20.1,1283
-155.6666667,20.1,1091
-155.65,20.1,1022
-155.6333333,20.1,683
-155.6166667,20.1,510
-155.6,20.1,271
-155.5833333,20.1,499
-155.5666667,20.1,440
-155.55,20.1,389
-155.5333333,20.1,333
-155.5166667,20.1,265
-155.5,20.1,208
-155.4833333,20.1,122
-155.4666667,20.1,42
-155.45,20.1,-28
-155.4333333,20.1,-72
-155.4166667,20.1,-156
-155.4,20.1,-203
-155.3833333,20.1,-251
-155.3666667,20.1,-284
-155.35,20.1,-310
-155.3333333,20.1,-321
-155.3166667,20.1,-329
-155.3,20.1,-335
-155.2833333,20.1,-345
-155.2666667,20.1,-366
-155.25,20.1,-635
-155.2333333,20.1,-1278
-155.2166667,20.1,-1677
-155.2,20.1,-1934
-155.1833333,20.1,-2165
-155.1666667,20.1,-2367
-155.15,20.1,-2508
-155.1333333,20.1,-2612
-155.1166667,20.1,-2736
-155.1,20.1,-2832
-155.0833333,20.1,-2918
-155.0666667,20.1,-2967
-155.05,20.1,-2998
-155.0333333,20.1,-2993
-155.0166667,20.1,-3124
-155,20.1,-3362
-154.9833333,20.1,-3686
-154.9666667,20.1,-4240
-154.95,20.1,-4517
-154.9333333,20.1,-4581
-154.9166667,20.1,-4631
-154.9,20.1,-4725
-154.8833333,20.1,-4823
-154.8666667,20.1,-4925
-154.85,20.1,-5045
-154.8333333,20.1,-5160
-154.8166667,20.1,-5253
-154.8,20.1,-5315
-154.7833333,20.1,-5374
-154.7666667,20.1,-5434
-154.75,20.1,-5483
-154.7333333,20.1,-5526
-154.7166667,20.1,-5559
-154.7,20.1,-5578
-154.6833333,20.1,-5587
-154.6666667,20.1,-5589
-154.65,20.1,-5588
-154.6333333,20.1,-5589
-154.6166667,20.1,-5593
-154.6,20.1,-5596
-154.5833333,20.1,-5595
-154.5666667,20.1,-5589
-154.55,20.1,-5578
-154.5333333,20.1,-5567
-154.5166667,20.1,-5556
-154.5,20.1,-5546
-154.4833333,20.1,-5539
-154.4666667,20.1,-5531
-154.45,20.1,-5521
-154.4333333,20.1,-5518
-154.4166667,20.1,-5514
-154.4,20.1,-5509
-154.3833333,20.1,-5504
-154.3666667,20.1,-5500
-154.35,20.1,-5496
-154.3333333,20.1,-5491
-154.3166667,20.1,-5486
-154.3,20.1,-5481
-154.2833333,20.1,-5479
-154.2666667,20.1,-5479
-154.25,20.1,-5476
-154.2333333,20.1,-5472
-154.2166667,20.1,-5454
-154.2,20.1,-5439
-154.1833333,20.1,-5426
-154.1666667,20.1,-5418
-154.15,20.1,-5403
-154.1333333,20.1,-5393
-154.1166667,20.1,-5386
-154.1,20.1,-5376
-154.0833333,20.1,-5386
-154.0666667,20.1,-5372
-154.05,20.1,-5367
-154.0333333,20.1,-5358
-154.0166667,20.1,-5360
-156.9833333,20.11666667,-3820
-156.9666667,20.11666667,-3850
-156.95,20.11666667,-3809
-156.9333333,20.11666667,-3793
-156.9166667,20.11666667,-3821
-156.9,20.11666667,-3866
-156.8833333,20.11666667,-3903
-156.8666667,20.11666667,-3926
-156.85,20.11666667,-3947
-156.8333333,20.11666667,-3956
-156.8166667,20.11666667,-3961
-156.8,20.11666667,-3994
-156.7833333,20.11666667,-3995
-156.7666667,20.11666667,-3934
-156.75,20.11666667,-3910
-156.7333333,20.11666667,-3860
-156.7166667,20.11666667,-3794
-156.7,20.11666667,-3692
-156.6833333,20.11666667,-3564
-156.6666667,20.11666667,-3368
-156.65,20.11666667,-3132
-156.6333333,20.11666667,-2997
-156.6166667,20.11666667,-2907
-156.6,20.11666667,-2821
-156.5833333,20.11666667,-2737
-156.5666667,20.11666667,-2659
-156.55,20.11666667,-2581
-156.5333333,20.11666667,-2510
-156.5166667,20.11666667,-2488
-156.5,20.11666667,-2370
-156.4833333,20.11666667,-2344
-156.4666667,20.11666667,-2202
-156.45,20.11666667,-2135
-156.4333333,20.11666667,-2031
-156.4166667,20.11666667,-1995
-156.4,20.11666667,-1824
-156.3833333,20.11666667,-1781
-156.3666667,20.11666667,-1756
-156.35,20.11666667,-1569
-156.3333333,20.11666667,-1462
-156.3166667,20.11666667,-1407
-156.3,20.11666667,-1349
-156.2833333,20.11666667,-1314
-156.2666667,20.11666667,-1257
-156.25,20.11666667,-1241
-156.2333333,20.11666667,-1216
-156.2166667,20.11666667,-1176
-156.2,20.11666667,-1096
-156.1833333,20.11666667,-1127
-156.1666667,20.11666667,-1135
-156.15,20.11666667,-1122
-156.1333333,20.11666667,-1122
-156.1166667,20.11666667,-1112
-156.1,20.11666667,-1096
-156.0833333,20.11666667,-1095
-156.0666667,20.11666667,-970
-156.05,20.11666667,-972
-156.0333333,20.11666667,-931
-156.0166667,20.11666667,-780
-156,20.11666667,-681
-155.9833333,20.11666667,-667
-155.9666667,20.11666667,-603
-155.95,20.11666667,-439
-155.9333333,20.11666667,-391
-155.9166667,20.11666667,-196
-155.9,20.11666667,-81
-155.8833333,20.11666667,24
-155.8666667,20.11666667,183
-155.85,20.11666667,337
-155.8333333,20.11666667,508
-155.8166667,20.11666667,650
-155.8,20.11666667,810
-155.7833333,20.11666667,1011
-155.7666667,20.11666667,1212
-155.75,20.11666667,1209
-155.7333333,20.11666667,1113
-155.7166667,20.11666667,1210
-155.7,20.11666667,1254
-155.6833333,20.11666667,1164
-155.6666667,20.11666667,1020
-155.65,20.11666667,314
-155.6333333,20.11666667,568
-155.6166667,20.11666667,543
-155.6,20.11666667,55
-155.5833333,20.11666667,224
-155.5666667,20.11666667,238
-155.55,20.11666667,159
-155.5333333,20.11666667,71
-155.5166667,20.11666667,3
-155.5,20.11666667,-28
-155.4833333,20.11666667,-81
-155.4666667,20.11666667,-146
-155.45,20.11666667,-190
-155.4333333,20.11666667,-212
-155.4166667,20.11666667,-249
-155.4,20.11666667,-277
-155.3833333,20.11666667,-311
-155.3666667,20.11666667,-329
-155.35,20.11666667,-338
-155.3333333,20.11666667,-357
-155.3166667,20.11666667,-368
-155.3,20.11666667,-370
-155.2833333,20.11666667,-429
-155.2666667,20.11666667,-961
-155.25,20.11666667,-1442
-155.2333333,20.11666667,-1760
-155.2166667,20.11666667,-1986
-155.2,20.11666667,-2290
-155.1833333,20.11666667,-2506
-155.1666667,20.11666667,-2636
-155.15,20.11666667,-2730
-155.1333333,20.11666667,-2804
-155.1166667,20.11666667,-2898
-155.1,20.11666667,-2995
-155.0833333,20.11666667,-3085
-155.0666667,20.11666667,-3172
-155.05,20.11666667,-3240
-155.0333333,20.11666667,-3273
-155.0166667,20.11666667,-3343
-155,20.11666667,-3553
-154.9833333,20.11666667,-3857
-154.9666667,20.11666667,-4317
-154.95,20.11666667,-4628
-154.9333333,20.11666667,-4785
-154.9166667,20.11666667,-4842
-154.9,20.11666667,-4923
-154.8833333,20.11666667,-5009
-154.8666667,20.11666667,-5092
-154.85,20.11666667,-5183
-154.8333333,20.11666667,-5303
-154.8166667,20.11666667,-5391
-154.8,20.11666667,-5406
-154.7833333,20.11666667,-5459
-154.7666667,20.11666667,-5507
-154.75,20.11666667,-5537
-154.7333333,20.11666667,-5562
-154.7166667,20.11666667,-5578
-154.7,20.11666667,-5588
-154.6833333,20.11666667,-5591
-154.6666667,20.11666667,-5590
-154.65,20.11666667,-5584
-154.6333333,20.11666667,-5583
-154.6166667,20.11666667,-5591
-154.6,20.11666667,-5597
-154.5833333,20.11666667,-5599
-154.5666667,20.11666667,-5593
-154.55,20.11666667,-5582
-154.5333333,20.11666667,-5570
-154.5166667,20.11666667,-5559
-154.5,20.11666667,-5549
-154.4833333,20.11666667,-5540
-154.4666667,20.11666667,-5537
-154.45,20.11666667,-5536
-154.4333333,20.11666667,-5532
-154.4166667,20.11666667,-5529
-154.4,20.11666667,-5510
-154.3833333,20.11666667,-5506
-154.3666667,20.11666667,-5502
-154.35,20.11666667,-5498
-154.3333333,20.11666667,-5493
-154.3166667,20.11666667,-5486
-154.3,20.11666667,-5477
-154.2833333,20.11666667,-5470
-154.2666667,20.11666667,-5476
-154.25,20.11666667,-5475
-154.2333333,20.11666667,-5458
-154.2166667,20.11666667,-5449
-154.2,20.11666667,-5439
-154.1833333,20.11666667,-5427
-154.1666667,20.11666667,-5427
-154.15,20.11666667,-5405
-154.1333333,20.11666667,-5387
-154.1166667,20.11666667,-5385
-154.1,20.11666667,-5372
-154.0833333,20.11666667,-5378
-154.0666667,20.11666667,-5383
-154.05,20.11666667,-5372
-154.0333333,20.11666667,-5367
-154.0166667,20.11666667,-5359
-156.9833333,20.13333333,-3759
-156.9666667,20.13333333,-3777
-156.95,20.13333333,-3735
-156.9333333,20.13333333,-3720
-156.9166667,20.13333333,-3725
-156.9,20.13333333,-3743
-156.8833333,20.13333333,-3767
-156.8666667,20.13333333,-3787
-156.85,20.13333333,-3805
-156.8333333,20.13333333,-3831
-156.8166667,20.13333333,-3886
-156.8,20.13333333,-3978
-156.7833333,20.13333333,-3971
-156.7666667,20.13333333,-3811
-156.75,20.13333333,-3788
-156.7333333,20.13333333,-3741
-156.7166667,20.13333333,-3669
-156.7,20.13333333,-3547
-156.6833333,20.13333333,-3330
-156.6666667,20.13333333,-3181
-156.65,20.13333333,-3038
-156.6333333,20.13333333,-2936
-156.6166667,20.13333333,-2878
-156.6,20.13333333,-2836
-156.5833333,20.13333333,-2718
-156.5666667,20.13333333,-2658
-156.55,20.13333333,-2646
-156.5333333,20.13333333,-2554
-156.5166667,20.13333333,-2277
-156.5,20.13333333,-2224
-156.4833333,20.13333333,-2106
-156.4666667,20.13333333,-2022
-156.45,20.13333333,-1933
-156.4333333,20.13333333,-1903
-156.4166667,20.13333333,-1874
-156.4,20.13333333,-1749
-156.3833333,20.13333333,-1699
-156.3666667,20.13333333,-1638
-156.35,20.13333333,-1470
-156.3333333,20.13333333,-1352
-156.3166667,20.13333333,-1392
-156.3,20.13333333,-1354
-156.2833333,20.13333333,-1270
-156.2666667,20.13333333,-1256
-156.25,20.13333333,-1233
-156.2333333,20.13333333,-1212
-156.2166667,20.13333333,-1169
-156.2,20.13333333,-1082
-156.1833333,20.13333333,-1115
-156.1666667,20.13333333,-1127
-156.15,20.13333333,-1120
-156.1333333,20.13333333,-1116
-156.1166667,20.13333333,-1111
-156.1,20.13333333,-1100
-156.0833333,20.13333333,-1064
-156.0666667,20.13333333,-953
-156.05,20.13333333,-955
-156.0333333,20.13333333,-917
-156.0166667,20.13333333,-824
-156,20.13333333,-730
-155.9833333,20.13333333,-650
-155.9666667,20.13333333,-510
-155.95,20.13333333,-408
-155.9333333,20.13333333,-334
-155.9166667,20.13333333,-140
-155.9,20.13333333,-51
-155.8833333,20.13333333,87
-155.8666667,20.13333333,221
-155.85,20.13333333,391
-155.8333333,20.13333333,557
-155.8166667,20.13333333,712
-155.8,20.13333333,858
-155.7833333,20.13333333,995
-155.7666667,20.13333333,1107
-155.75,20.13333333,1059
-155.7333333,20.13333333,632
-155.7166667,20.13333333,1065
-155.7,20.13333333,1045
-155.6833333,20.13333333,982
-155.6666667,20.13333333,851
-155.65,20.13333333,539
-155.6333333,20.13333333,436
-155.6166667,20.13333333,333
-155.6,20.13333333,-3
-155.5833333,20.13333333,-51
-155.5666667,20.13333333,-45
-155.55,20.13333333,-70
-155.5333333,20.13333333,-133
-155.5166667,20.13333333,-174
-155.5,20.13333333,-200
-155.4833333,20.13333333,-231
-155.4666667,20.13333333,-255
-155.45,20.13333333,-271
-155.4333333,20.13333333,-284
-155.4166667,20.13333333,-312
-155.4,20.13333333,-333
-155.3833333,20.13333333,-346
-155.3666667,20.13333333,-356
-155.35,20.13333333,-389
-155.3333333,20.13333333,-435
-155.3166667,20.13333333,-496
-155.3,20.13333333,-683
-155.2833333,20.13333333,-1217
-155.2666667,20.13333333,-1639
-155.25,20.13333333,-1902
-155.2333333,20.13333333,-2140
-155.2166667,20.13333333,-2344
-155.2,20.13333333,-2529
-155.1833333,20.13333333,-2690
-155.1666667,20.13333333,-2798
-155.15,20.13333333,-2874
-155.1333333,20.13333333,-2948
-155.1166667,20.13333333,-3039
-155.1,20.13333333,-3130
-155.0833333,20.13333333,-3230
-155.0666667,20.13333333,-3352
-155.05,20.13333333,-3409
-155.0333333,20.13333333,-3457
-155.0166667,20.13333333,-3540
-155,20.13333333,-3788
-154.9833333,20.13333333,-4020
-154.9666667,20.13333333,-4354
-154.95,20.13333333,-4674
-154.9333333,20.13333333,-4901
-154.9166667,20.13333333,-4984
-154.9,20.13333333,-5072
-154.8833333,20.13333333,-5149
-154.8666667,20.13333333,-5200
-154.85,20.13333333,-5280
-154.8333333,20.13333333,-5375
-154.8166667,20.13333333,-5417
-154.8,20.13333333,-5447
-154.7833333,20.13333333,-5518
-154.7666667,20.13333333,-5555
-154.75,20.13333333,-5571
-154.7333333,20.13333333,-5587
-154.7166667,20.13333333,-5591
-154.7,20.13333333,-5594
-154.6833333,20.13333333,-5594
-154.6666667,20.13333333,-5590
-154.65,20.13333333,-5577
-154.6333333,20.13333333,-5574
-154.6166667,20.13333333,-5589
-154.6,20.13333333,-5599
-154.5833333,20.13333333,-5603
-154.5666667,20.13333333,-5600
-154.55,20.13333333,-5584
-154.5333333,20.13333333,-5571
-154.5166667,20.13333333,-5560
-154.5,20.13333333,-5550
-154.4833333,20.13333333,-5541
-154.4666667,20.13333333,-5540
-154.45,20.13333333,-5544
-154.4333333,20.13333333,-5540
-154.4166667,20.13333333,-5529
-154.4,20.13333333,-5511
-154.3833333,20.13333333,-5508
-154.3666667,20.13333333,-5504
-154.35,20.13333333,-5501
-154.3333333,20.13333333,-5497
-154.3166667,20.13333333,-5488
-154.3,20.13333333,-5482
-154.2833333,20.13333333,-5483
-154.2666667,20.13333333,-5479
-154.25,20.13333333,-5472
-154.2333333,20.13333333,-5451
-154.2166667,20.13333333,-5446
-154.2,20.13333333,-5471
-154.1833333,20.13333333,-5461
-154.1666667,20.13333333,-5419
-154.15,20.13333333,-5404
-154.1333333,20.13333333,-5392
-154.1166667,20.13333333,-5378
-154.1,20.13333333,-5373
-154.0833333,20.13333333,-5370
-154.0666667,20.13333333,-5374
-154.05,20.13333333,-5370
-154.0333333,20.13333333,-5362
-154.0166667,20.13333333,-5365
-156.9833333,20.15,-3645
-156.9666667,20.15,-3642
-156.95,20.15,-3626
-156.9333333,20.15,-3613
-156.9166667,20.15,-3612
-156.9,20.15,-3624
-156.8833333,20.15,-3640
-156.8666667,20.15,-3669
-156.85,20.15,-3844
-156.8333333,20.15,-3872
-156.8166667,20.15,-3926
-156.8,20.15,-4012
-156.7833333,20.15,-4041
-156.7666667,20.15,-3700
-156.75,20.15,-3685
-156.7333333,20.15,-3649
-156.7166667,20.15,-3594
-156.7,20.15,-3500
-156.6833333,20.15,-3352
-156.6666667,20.15,-3195
-156.65,20.15,-3083
-156.6333333,20.15,-2978
-156.6166667,20.15,-2895
-156.6,20.15,-2835
-156.5833333,20.15,-2734
-156.5666667,20.15,-2659
-156.55,20.15,-2536
-156.5333333,20.15,-2316
-156.5166667,20.15,-2319
-156.5,20.15,-2237
-156.4833333,20.15,-2051
-156.4666667,20.15,-1954
-156.45,20.15,-1883
-156.4333333,20.15,-1639
-156.4166667,20.15,-1572
-156.4,20.15,-1628
-156.3833333,20.15,-1562
-156.3666667,20.15,-1437
-156.35,20.15,-1387
-156.3333333,20.15,-1300
-156.3166667,20.15,-1441
-156.3,20.15,-1296
-156.2833333,20.15,-1254
-156.2666667,20.15,-1222
-156.25,20.15,-1223
-156.2333333,20.15,-1210
-156.2166667,20.15,-1182
-156.2,20.15,-1102
-156.1833333,20.15,-1101
-156.1666667,20.15,-1110
-156.15,20.15,-1112
-156.1333333,20.15,-1111
-156.1166667,20.15,-1107
-156.1,20.15,-1081
-156.0833333,20.15,-1044
-156.0666667,20.15,-1002
-156.05,20.15,-945
-156.0333333,20.15,-903
-156.0166667,20.15,-818
-156,20.15,-712
-155.9833333,20.15,-617
-155.9666667,20.15,-461
-155.95,20.15,-399
-155.9333333,20.15,-289
-155.9166667,20.15,-122
-155.9,20.15,-14
-155.8833333,20.15,111
-155.8666667,20.15,246
-155.85,20.15,390
-155.8333333,20.15,571
-155.8166667,20.15,730
-155.8,20.15,882
-155.7833333,20.15,864
-155.7666667,20.15,907
-155.75,20.15,868
-155.7333333,20.15,565
-155.7166667,20.15,838
-155.7,20.15,793
-155.6833333,20.15,736
-155.6666667,20.15,642
-155.65,20.15,490
-155.6333333,20.15,-9
-155.6166667,20.15,-51
-155.6,20.15,-167
-155.5833333,20.15,-196
-155.5666667,20.15,-232
-155.55,20.15,-237
-155.5333333,20.15,-263
-155.5166667,20.15,-273
-155.5,20.15,-284
-155.4833333,20.15,-294
-155.4666667,20.15,-313
-155.45,20.15,-330
-155.4333333,20.15,-338
-155.4166667,20.15,-345
-155.4,20.15,-365
-155.3833333,20.15,-457
-155.3666667,20.15,-550
-155.35,20.15,-811
-155.3333333,20.15,-958
-155.3166667,20.15,-1005
-155.3,20.15,-1259
-155.2833333,20.15,-1694
-155.2666667,20.15,-2007
-155.25,20.15,-2294
-155.2333333,20.15,-2530
-155.2166667,20.15,-2637
-155.2,20.15,-2771
-155.1833333,20.15,-2910
-155.1666667,20.15,-2970
-155.15,20.15,-2995
-155.1333333,20.15,-3028
-155.1166667,20.15,-3125
-155.1,20.15,-3247
-155.0833333,20.15,-3351
-155.0666667,20.15,-3471
-155.05,20.15,-3553
-155.0333333,20.15,-3599
-155.0166667,20.15,-3728
-155,20.15,-3922
-154.9833333,20.15,-4152
-154.9666667,20.15,-4420
-154.95,20.15,-4684
-154.9333333,20.15,-4885
-154.9166667,20.15,-5013
-154.9,20.15,-5108
-154.8833333,20.15,-5179
-154.8666667,20.15,-5235
-154.85,20.15,-5296
-154.8333333,20.15,-5357
-154.8166667,20.15,-5405
-154.8,20.15,-5446
-154.7833333,20.15,-5494
-154.7666667,20.15,-5532
-154.75,20.15,-5554
-154.7333333,20.15,-5568
-154.7166667,20.15,-5575
-154.7,20.15,-5579
-154.6833333,20.15,-5580
-154.6666667,20.15,-5578
-154.65,20.15,-5575
-154.6333333,20.15,-5576
-154.6166667,20.15,-5583
-154.6,20.15,-5591
-154.5833333,20.15,-5596
-154.5666667,20.15,-5597
-154.55,20.15,-5584
-154.5333333,20.15,-5571
-154.5166667,20.15,-5559
-154.5,20.15,-5550
-154.4833333,20.15,-5541
-154.4666667,20.15,-5538
-154.45,20.15,-5547
-154.4333333,20.15,-5541
-154.4166667,20.15,-5530
-154.4,20.15,-5512
-154.3833333,20.15,-5509
-154.3666667,20.15,-5507
-154.35,20.15,-5505
-154.3333333,20.15,-5502
-154.3166667,20.15,-5498
-154.3,20.15,-5491
-154.2833333,20.15,-5486
-154.2666667,20.15,-5491
-154.25,20.15,-5471
-154.2333333,20.15,-5459
-154.2166667,20.15,-5477
-154.2,20.15,-5473
-154.1833333,20.15,-5434
-154.1666667,20.15,-5365
-154.15,20.15,-5385
-154.1333333,20.15,-5409
-154.1166667,20.15,-5372
-154.1,20.15,-5372
-154.0833333,20.15,-5367
-154.0666667,20.15,-5364
-154.05,20.15,-5366
-154.0333333,20.15,-5360
-154.0166667,20.15,-5364
-156.9833333,20.16666667,-3552
-156.9666667,20.16666667,-3525
-156.95,20.16666667,-3505
-156.9333333,20.16666667,-3492
-156.9166667,20.16666667,-3494
-156.9,20.16666667,-3495
-156.8833333,20.16666667,-3514
-156.8666667,20.16666667,-3716
-156.85,20.16666667,-3853
-156.8333333,20.16666667,-3901
-156.8166667,20.16666667,-3932
-156.8,20.16666667,-3978
-156.7833333,20.16666667,-3883
-156.7666667,20.16666667,-3599
-156.75,20.16666667,-3597
-156.7333333,20.16666667,-3584
-156.7166667,20.16666667,-3558
-156.7,20.16666667,-3526
-156.6833333,20.16666667,-3477
-156.6666667,20.16666667,-3287
-156.65,20.16666667,-3145
-156.6333333,20.16666667,-3017
-156.6166667,20.16666667,-2941
-156.6,20.16666667,-2927
-156.5833333,20.16666667,-2722
-156.5666667,20.16666667,-2624
-156.55,20.16666667,-2551
-156.5333333,20.16666667,-2446
-156.5166667,20.16666667,-2304
-156.5,20.16666667,-2270
-156.4833333,20.16666667,-2016
-156.4666667,20.16666667,-1966
-156.45,20.16666667,-1819
-156.4333333,20.16666667,-1654
-156.4166667,20.16666667,-1533
-156.4,20.16666667,-1664
-156.3833333,20.16666667,-1670
-156.3666667,20.16666667,-1621
-156.35,20.16666667,-1561
-156.3333333,20.16666667,-1355
-156.3166667,20.16666667,-1452
-156.3,20.16666667,-1299
-156.2833333,20.16666667,-1254
-156.2666667,20.16666667,-1243
-156.25,20.16666667,-1212
-156.2333333,20.16666667,-1226
-156.2166667,20.16666667,-1211
-156.2,20.16666667,-1147
-156.1833333,20.16666667,-1087
-156.1666667,20.16666667,-1090
-156.15,20.16666667,-1093
-156.1333333,20.16666667,-1095
-156.1166667,20.16666667,-1088
-156.1,20.16666667,-1059
-156.0833333,20.16666667,-1023
-156.0666667,20.16666667,-1011
-156.05,20.16666667,-934
-156.0333333,20.16666667,-865
-156.0166667,20.16666667,-778
-156,20.16666667,-690
-155.9833333,20.16666667,-603
-155.9666667,20.16666667,-427
-155.95,20.16666667,-385
-155.9333333,20.16666667,-227
-155.9166667,20.16666667,-113
-155.9,20.16666667,8
-155.8833333,20.16666667,145
-155.8666667,20.16666667,265
-155.85,20.16666667,397
-155.8333333,20.16666667,558
-155.8166667,20.16666667,706
-155.8,20.16666667,755
-155.7833333,20.16666667,722
-155.7666667,20.16666667,719
-155.75,20.16666667,664
-155.7333333,20.16666667,431
-155.7166667,20.16666667,581
-155.7,20.16666667,542
-155.6833333,20.16666667,488
-155.6666667,20.16666667,312
-155.65,20.16666667,-10
-155.6333333,20.16666667,-149
-155.6166667,20.16666667,-215
-155.6,20.16666667,-282
-155.5833333,20.16666667,-324
-155.5666667,20.16666667,-337
-155.55,20.16666667,-341
-155.5333333,20.16666667,-342
-155.5166667,20.16666667,-348
-155.5,20.16666667,-354
-155.4833333,20.16666667,-358
-155.4666667,20.16666667,-362
-155.45,20.16666667,-352
-155.4333333,20.16666667,-346
-155.4166667,20.16666667,-458
-155.4,20.16666667,-765
-155.3833333,20.16666667,-864
-155.3666667,20.16666667,-1016
-155.35,20.16666667,-1079
-155.3333333,20.16666667,-1394
-155.3166667,20.16666667,-1582
-155.3,20.16666667,-1859
-155.2833333,20.16666667,-2152
-155.2666667,20.16666667,-2406
-155.25,20.16666667,-2628
-155.2333333,20.16666667,-2759
-155.2166667,20.16666667,-2840
-155.2,20.16666667,-2908
-155.1833333,20.16666667,-2989
-155.1666667,20.16666667,-3002
-155.15,20.16666667,-3029
-155.1333333,20.16666667,-3067
-155.1166667,20.16666667,-3173
-155.1,20.16666667,-3328
-155.0833333,20.16666667,-3455
-155.0666667,20.16666667,-3566
-155.05,20.16666667,-3658
-155.0333333,20.16666667,-3740
-155.0166667,20.16666667,-3858
-155,20.16666667,-4021
-154.9833333,20.16666667,-4241
-154.9666667,20.16666667,-4484
-154.95,20.16666667,-4723
-154.9333333,20.16666667,-4924
-154.9166667,20.16666667,-5063
-154.9,20.16666667,-5152
-154.8833333,20.16666667,-5213
-154.8666667,20.16666667,-5261
-154.85,20.16666667,-5304
-154.8333333,20.16666667,-5348
-154.8166667,20.16666667,-5390
-154.8,20.16666667,-5429
-154.7833333,20.16666667,-5472
-154.7666667,20.16666667,-5511
-154.75,20.16666667,-5537
-154.7333333,20.16666667,-5552
-154.7166667,20.16666667,-5559
-154.7,20.16666667,-5563
-154.6833333,20.16666667,-5566
-154.6666667,20.16666667,-5569
-154.65,20.16666667,-5571
-154.6333333,20.16666667,-5572
-154.6166667,20.16666667,-5577
-154.6,20.16666667,-5584
-154.5833333,20.16666667,-5590
-154.5666667,20.16666667,-5594
-154.55,20.16666667,-5581
